1
251.77,108.55,122.16,97.01
250.44,109.35,123.43,96.10
248.06,111.62,125.09,95.64
249.10,112.47,124.98,95.23
248.69,114.59,125.10,94.84
251.03,115.29,124.60,94.24
251.86,115.52,124.28,93.62
253.06,114.42,124.07,93.44
254.67,113.70,122.61,94.09
263.24,113.56,121.82,95.14
261.68,113.84,121.49,95.18
262.23,118.56,121.17,94.79
270.41,116.32,121.94,95.69
267.59,120.79,121.96,96.00
276.42,117.11,122.83,97.85
275.10,121.16,122.14,98.73
285.45,117.12,121.68,99.91
292.52,122.39,122.07,100.46
298.54,115.83,122.08,101.83
294.84,121.11,121.45,103.12
299.10,124.14,122.10,103.82
289.05,131.18,127.53,98.29
290.26,135.84,131.90,94.79
293.52,130.14,134.76,93.33
294.35,135.41,137.23,91.95
294.35,135.41,137.23,91.95
275.21,127.92,141.74,88.97
284.34,133.40,144.83,87.20
276.32,126.48,148.25,86.30
287.65,134.51,151.97,84.39
294.26,130.61,153.79,83.34
287.58,137.04,155.27,83.21
321.15,125.87,149.59,91.12
314.13,131.30,149.77,91.89
286.28,122.36,157.21,82.38
281.32,116.09,157.06,82.78
286.48,113.84,158.66,82.31
281.96,109.59,159.97,82.17
342.76,117.06,129.31,106.24
346.76,109.85,126.07,107.71
340.67,106.26,124.26,107.76
347.15,115.18,121.23,107.42
342.56,121.82,118.52,107.65
347.36,117.16,117.24,107.24
305.27,95.11,147.82,95.12
356.57,122.75,113.39,107.47
351.97,132.85,112.85,106.20
356.90,130.17,110.67,105.85
352.77,138.56,109.37,104.25
353.87,143.93,108.37,102.23
360.42,141.29,107.06,101.28
358.93,147.93,106.77,98.86
358.81,151.41,106.56,96.81
363.45,148.08,106.56,95.04
360.79,151.12,106.44,93.60
358.26,151.67,106.29,92.53
321.99,91.45,117.63,124.69
316.15,86.90,117.94,126.50
353.98,154.12,105.90,87.83
351.76,149.73,106.11,85.05
346.23,148.50,109.69,79.08
340.40,148.64,112.59,73.91
336.63,146.98,114.75,69.85
331.89,145.38,116.40,66.69
328.57,143.65,116.93,64.11
323.37,142.05,116.88,62.58
