1
696.72,240.10,33.74,72.25
693.40,238.47,33.93,72.51
690.54,238.45,33.87,72.78
687.23,236.81,33.80,72.37
683.33,234.72,33.50,71.85
681.29,234.31,33.40,71.73
679.15,233.50,33.01,71.28
676.50,233.41,32.55,71.20
673.74,232.18,31.95,71.37
671.06,233.19,32.01,71.45
667.41,233.34,31.88,71.96
663.98,235.23,31.89,72.56
659.62,235.72,31.96,72.35
656.18,235.61,31.52,72.21
652.01,235.62,30.81,71.44
647.87,236.45,30.23,70.56
644.56,238.47,30.13,70.40
641.03,239.90,29.75,69.61
636.85,240.51,29.34,69.16
633.32,240.59,28.82,69.20
630.17,240.15,28.78,69.24
626.25,238.80,28.61,69.25
623.34,239.62,28.45,69.64
620.31,239.47,28.35,69.66
616.39,238.80,28.74,69.63
612.80,238.42,28.63,69.45
610.10,238.84,28.61,69.44
607.29,237.70,28.70,69.03
604.45,237.60,28.87,68.95
601.63,237.31,28.88,68.47
598.43,237.83,28.34,67.99
595.36,237.53,28.25,67.23
592.88,236.87,28.31,66.99
590.68,237.02,28.08,66.38
587.84,238.34,27.76,65.86
585.33,239.18,27.49,65.46
581.84,238.46,27.45,64.83
578.87,238.79,27.12,64.24
576.23,239.42,26.92,63.09
573.23,241.60,26.40,62.09
570.18,241.09,26.22,61.39
567.26,242.19,25.61,60.46
564.32,244.07,25.21,59.37
561.55,243.84,25.22,58.32
558.19,243.18,24.86,58.02
554.76,244.27,24.97,57.92
551.42,245.21,25.12,57.38
548.33,245.46,25.10,57.28
544.91,244.21,25.57,57.81
542.07,243.44,25.68,57.78
539.86,243.41,25.71,57.85
537.94,243.50,25.92,58.09
539.63,243.10,25.81,58.42
536.97,242.31,25.92,58.45
535.33,241.35,25.99,58.48
537.10,240.41,25.86,58.92
534.98,240.89,25.88,59.24
536.98,241.06,25.75,59.36
534.35,241.17,25.69,60.01
532.83,241.69,25.92,60.40
534.97,240.38,25.96,60.61
533.15,239.75,26.12,61.11
530.89,238.82,26.32,61.66
532.48,236.95,26.19,62.31
530.66,237.44,26.28,62.24
532.85,236.35,26.97,62.54
530.44,235.33,27.44,62.14
532.54,235.48,27.96,61.97
529.56,234.15,28.32,61.13
526.94,238.15,30.42,59.01
525.01,237.09,29.96,59.11
523.17,235.92,29.68,58.64
525.76,237.25,29.42,58.33
523.69,238.08,29.12,58.55
526.58,235.51,28.62,58.56
524.91,236.58,28.08,58.62
528.26,236.71,27.75,58.80
531.69,235.07,29.74,56.71
530.44,236.65,29.05,56.92
543.74,230.61,29.07,56.26
546.85,230.44,28.94,55.26
549.34,230.19,28.89,54.19
556.54,229.86,28.18,52.87
559.37,229.18,27.27,51.93
562.59,228.33,26.56,51.24
565.54,228.64,26.00,50.35
568.47,229.05,24.98,49.29
571.27,230.09,24.40,48.63
573.67,231.21,24.00,47.85
576.58,232.40,22.95,47.73
579.65,232.82,21.93,47.99
581.69,232.42,21.56,47.73
583.81,232.54,21.86,47.57
589.47,229.80,21.83,47.41
591.18,230.16,21.82,47.07
592.47,230.89,21.76,47.18
590.20,234.29,21.84,47.38
591.52,231.81,22.13,47.52
585.12,238.03,22.68,47.54
587.50,235.17,23.26,47.71
586.43,237.68,23.55,47.26
588.91,238.83,23.84,47.03
588.00,241.36,23.81,46.62
591.10,240.22,23.95,46.49
590.53,240.85,24.02,46.54
593.48,243.53,23.95,46.79
596.14,241.64,24.26,46.63
595.23,239.90,24.17,47.00
598.09,238.65,24.65,46.94
600.88,237.85,24.92,47.34
599.27,239.74,25.06,47.60
598.50,238.40,25.55,47.66
597.96,236.10,25.53,48.17
597.02,235.46,25.42,49.23
595.34,234.06,25.21,50.14
591.92,232.92,25.09,50.99
584.48,231.74,25.08,51.50
580.90,229.84,24.94,52.22
573.12,228.82,24.98,52.30
568.57,229.17,24.81,51.99
560.56,228.74,24.74,52.04
552.43,227.77,24.90,52.40
548.02,227.58,24.69,51.87
539.09,226.96,25.01,51.42
529.58,225.93,25.44,51.14
520.59,224.35,25.95,50.71
511.83,223.70,26.11,50.47
503.97,223.00,26.28,51.28
495.51,222.86,26.58,51.65
486.42,223.12,27.07,51.35
476.69,223.61,27.16,50.46
467.07,228.36,27.05,49.93
457.16,231.61,27.02,48.97
444.01,230.92,26.64,48.91
434.61,234.87,26.44,48.01
421.12,239.24,26.27,47.28
408.24,238.95,25.86,47.22
391.65,238.77,25.47,47.00
382.80,242.53,25.52,46.05
366.33,240.70,25.27,45.46
349.35,241.33,24.88,44.90
332.25,241.99,25.52,43.94
310.72,246.27,26.67,42.15
282.23,242.42,25.85,42.10
262.61,243.54,25.08,42.03
245.50,243.88,25.95,40.38
228.92,247.69,26.55,39.28
208.11,247.85,27.01,38.41
192.06,251.52,27.47,37.32
176.20,251.33,27.89,36.71
156.48,252.49,28.13,36.46
145.25,254.88,28.01,36.33
131.75,256.03,28.21,36.48
120.78,255.81,28.61,36.17
106.09,256.65,28.90,35.99
91.57,259.43,29.48,36.45
86.14,258.74,29.59,37.12
83.91,258.61,29.87,37.59
82.55,258.63,29.91,38.11
81.60,261.43,29.69,38.32
81.19,259.98,29.43,38.93
81.85,262.03,29.21,39.33
83.87,261.12,29.13,39.64
86.89,261.35,29.25,39.83
89.67,264.88,29.48,39.67
92.87,264.25,30.08,40.12
91.99,267.66,30.79,40.00
91.20,266.88,31.53,39.63
90.39,268.95,31.98,39.29
89.04,267.63,32.03,39.15
91.06,266.94,32.15,39.41
90.54,265.40,31.85,39.68
94.38,268.82,31.49,40.33
97.24,268.80,31.65,40.34
100.75,272.12,31.85,40.85
104.76,271.58,32.09,41.58
109.00,270.51,32.35,42.57
116.99,270.35,32.69,43.36
122.85,267.63,32.97,43.81
133.51,265.86,33.31,44.18
142.87,265.54,33.81,44.14
153.10,263.67,33.96,44.70
163.89,264.78,34.17,45.25
176.75,263.24,34.28,45.68
185.22,262.20,34.46,45.71
193.72,262.85,34.76,45.62
198.76,262.34,34.74,46.01
203.23,264.10,35.17,46.09
211.58,262.75,35.34,45.69
219.97,261.92,34.98,45.09
227.93,266.20,34.58,44.86
235.02,264.72,34.03,44.44
238.34,265.94,33.92,44.93
246.39,263.64,33.86,45.47
254.44,262.03,33.52,46.08
261.51,261.74,33.27,46.15
268.40,261.90,32.99,46.49
276.77,260.59,32.63,47.36
284.91,259.72,32.17,47.43
293.98,259.50,31.93,47.54
303.05,263.01,31.66,47.57
312.26,261.95,31.60,47.46
320.78,261.86,31.45,46.90
328.80,260.78,31.42,46.72
336.49,259.91,30.89,46.29
341.05,259.28,31.02,46.75
349.44,258.31,30.76,46.74
357.93,258.41,30.76,46.55
363.47,258.90,31.26,46.78
372.13,258.68,31.25,46.84
379.83,258.69,30.95,47.01
384.08,262.26,31.25,47.85
391.55,260.35,31.60,48.01
395.88,262.85,32.09,47.91
404.54,260.82,32.11,47.97
413.11,260.06,32.22,47.50
421.00,258.73,32.06,47.15
428.73,257.16,32.22,46.81
435.80,255.79,32.47,46.86
442.75,258.14,32.62,46.85
445.71,256.02,33.35,47.14
453.68,255.12,33.98,47.33
458.87,257.93,34.01,48.03
467.74,257.96,34.33,48.79
472.08,261.27,34.25,49.68
475.34,260.20,34.15,49.90
479.47,263.55,34.41,50.29
481.85,262.67,34.56,50.32
484.38,261.41,34.57,50.87
483.23,258.99,32.48,53.48
487.47,253.98,30.60,55.60
486.83,249.36,29.17,57.46
486.86,246.15,28.44,58.99
489.50,249.01,27.68,60.07
487.94,246.51,27.37,60.92
486.68,249.04,27.60,61.17
489.68,246.68,28.07,61.36
492.12,248.11,28.22,62.41
489.98,251.12,28.75,62.83
492.16,247.11,28.79,63.01
487.89,250.88,28.62,62.67
478.85,248.36,28.70,61.66
467.71,246.70,28.53,60.71
452.86,245.05,27.84,60.05
437.78,244.43,27.91,58.67
422.51,244.44,28.02,57.57
407.51,243.79,28.00,56.87
392.81,243.81,28.09,56.15
382.00,247.78,27.82,55.10
366.77,250.47,27.75,54.91
351.64,253.54,27.73,55.07
337.47,252.63,27.60,55.65
323.39,257.60,27.41,55.42
313.07,256.47,27.33,55.62
303.33,256.70,27.20,55.89
293.98,257.02,27.20,55.69
289.40,262.08,27.48,55.28
285.08,262.31,27.82,54.68
281.12,266.07,27.99,53.85
272.53,270.36,28.40,53.51
268.10,273.51,28.77,53.12
259.65,274.16,28.98,53.02
255.51,278.25,28.92,52.13
250.93,282.48,28.68,50.86
236.64,286.25,28.41,49.95
228.40,290.61,28.05,49.96
215.33,290.88,28.31,49.44
207.65,291.89,27.90,48.56
198.68,291.96,27.54,48.21
186.02,294.13,26.94,48.43
173.78,295.17,26.22,48.92
166.01,295.21,25.75,49.38
163.64,295.22,25.31,49.34
166.47,294.85,24.73,49.55
168.70,294.84,24.12,49.71
170.15,289.92,23.87,49.38
171.24,285.04,23.94,47.79
182.05,289.12,24.02,47.71
188.24,294.24,24.03,48.09
190.25,293.80,24.07,48.10
187.56,292.57,24.07,48.10
194.63,295.07,24.04,48.08
210.24,309.57,22.98,49.24
216.91,307.98,23.18,49.64
223.17,308.60,23.82,49.59
225.56,302.23,24.03,49.98
228.37,298.14,25.87,48.41
235.04,292.82,25.74,47.42
241.22,296.93,25.91,46.92
239.16,295.48,26.20,46.75
242.11,294.65,26.20,46.59
249.33,295.06,26.58,46.56
251.68,293.97,26.72,47.33
254.70,288.74,26.89,47.78
261.55,289.96,27.10,48.26
