1
103.81,324.71,109.87,127.76
107.60,316.50,107.30,133.55
104.80,312.90,107.26,136.41
104.17,319.03,107.32,134.51
103.78,331.87,108.47,128.78
117.06,340.46,110.54,125.04
118.57,332.20,112.23,123.98
106.35,301.75,112.62,123.59
96.73,254.23,111.90,125.04
104.57,230.67,107.28,130.32
114.92,224.84,102.65,133.94
117.29,216.14,95.13,141.39
120.12,203.01,88.67,147.87
119.06,193.28,85.72,149.58
114.82,197.60,83.71,142.69
120.27,209.82,87.96,135.03
136.16,224.20,96.67,125.52
141.73,229.36,101.25,118.41
137.86,214.52,102.60,112.55
141.97,200.52,108.34,105.19
135.47,181.60,116.24,96.43
117.52,158.93,114.51,95.12
126.06,142.01,110.62,98.49
135.01,122.25,105.14,102.92
143.13,114.54,100.73,108.94
147.30,112.86,95.95,114.90
149.15,108.99,93.32,120.13
153.22,105.00,87.89,127.66
161.51,99.20,84.30,134.05
163.35,101.21,81.76,139.44
170.17,100.20,84.78,135.19
166.62,99.68,81.56,135.20
164.47,98.54,77.49,135.90
162.39,101.00,74.09,136.14
162.33,103.00,71.89,137.49
161.42,106.13,70.77,135.82
160.95,114.04,70.52,132.22
167.60,127.69,77.07,123.24
175.18,147.36,84.50,115.79
182.25,157.95,94.08,106.34
187.84,158.14,98.03,101.71
197.66,153.89,98.48,99.84
196.43,143.93,99.08,98.86
199.93,130.56,100.81,96.56
193.22,103.85,103.34,95.94
191.63,75.22,102.49,101.44
202.84,52.50,98.56,108.91
216.15,34.01,90.67,120.09
228.84,38.05,84.97,125.88
235.76,25.33,80.48,129.24
225.43,22.00,86.28,124.66
246.53,28.80,92.17,118.99
230.37,68.48,94.54,113.53
256.99,73.42,94.33,113.72
264.24,55.86,93.03,113.18
260.86,38.67,92.08,113.08
243.01,15.98,96.06,108.30
233.73,-14.86,105.55,99.72
235.52,-19.04,107.55,94.70
231.05,-16.74,107.48,94.64
225.92,-14.29,107.44,94.61
218.40,-17.20,107.49,94.52
212.17,-18.39,107.59,94.37
208.99,-19.12,108.01,93.82
207.78,-17.70,108.46,93.12
206.93,-17.23,108.71,92.68
206.46,-16.56,108.91,92.36
234.29,-9.58,107.59,92.42
234.92,-10.21,106.49,92.50
227.10,-12.06,103.83,93.29
224.64,-11.68,101.84,92.78
227.92,-11.46,99.53,92.67
229.30,-10.17,97.70,92.57
230.82,-11.20,96.18,92.99
231.38,-10.74,95.15,93.33
233.12,-10.92,93.97,93.21
228.90,-11.88,93.52,92.83
231.64,-10.08,94.62,92.50
226.81,-9.06,93.02,91.99
224.82,-7.01,91.36,91.97
229.97,-6.25,89.53,92.08
226.04,-4.54,88.08,92.19
229.37,-3.26,87.05,91.59
225.66,-4.10,86.65,92.17
223.16,-3.66,86.24,92.63
220.79,-2.20,86.09,92.14
226.04,5.60,88.22,89.24
228.25,10.72,91.64,85.63
226.62,11.20,98.03,79.62
227.82,22.39,104.29,74.06
225.11,28.57,110.05,69.21
223.35,25.99,112.47,65.87
229.61,29.79,113.50,65.10
228.50,26.66,113.34,64.58
234.01,24.88,113.74,64.19
243.48,28.21,114.97,64.90
241.65,21.15,117.36,63.75
239.05,15.15,120.63,62.05
234.27,10.88,123.77,59.70
227.64,6.06,124.96,58.71
220.75,-0.07,123.20,59.36
218.69,-4.13,122.35,60.23
239.03,-5.71,120.60,59.10
248.35,-6.11,119.26,57.82
253.07,-8.21,118.06,57.64
250.30,-8.24,116.41,57.12
247.63,-7.29,115.31,56.37
251.12,-5.99,114.08,56.19
247.80,-0.84,109.85,59.01
251.26,-1.85,105.22,61.86
253.40,-1.85,102.17,63.96
250.57,2.09,97.87,67.70
250.44,1.11,94.46,70.83
253.08,3.34,87.20,77.81
253.88,4.56,83.32,81.49
256.61,2.05,77.51,88.26
259.58,-1.40,72.50,94.89
261.75,-5.21,69.02,101.20
267.99,-8.03,67.81,104.92
272.26,-7.94,67.07,109.51
267.86,-6.96,66.63,113.10
262.44,-6.44,65.15,115.38
260.05,-3.88,63.48,116.90
257.49,-1.23,61.81,118.52
254.87,1.93,60.76,121.69
253.55,6.83,60.90,123.54
252.09,10.54,61.03,125.56
252.24,14.70,61.38,125.33
252.08,18.41,61.16,125.39
252.08,20.49,61.07,125.51
252.02,26.09,60.48,125.45
253.12,36.77,60.53,123.22
253.22,47.50,61.28,119.65
257.64,60.56,68.39,112.85
262.54,70.11,76.15,107.19
274.22,57.09,74.31,112.44
288.74,48.55,70.11,121.49
299.67,52.70,67.43,128.15
303.56,64.09,64.80,133.75
313.26,64.82,63.52,138.22
314.72,70.39,61.00,145.02
313.71,71.29,60.67,144.41
310.69,83.81,60.40,144.98
306.86,91.87,60.72,144.91
305.30,101.64,60.45,144.07
304.64,106.94,60.25,143.32
306.92,109.98,59.48,142.35
309.32,113.35,58.66,141.46
311.75,114.85,58.65,140.75
313.96,114.91,60.32,138.53
