1
179.47,14.39,89.02,93.08
178.81,15.27,89.59,92.07
178.83,15.31,89.91,90.84
179.81,16.83,89.96,90.07
180.22,18.00,89.46,88.98
179.76,19.16,88.63,88.51
178.64,18.57,88.43,87.88
179.15,20.10,88.68,88.24
178.08,19.07,88.81,89.00
177.63,19.76,88.80,89.59
174.96,20.47,89.39,90.83
173.62,20.69,89.69,91.59
172.51,20.77,90.33,92.02
170.39,21.80,90.58,91.60
168.83,21.67,91.51,92.21
167.58,22.78,91.75,92.05
166.39,24.34,92.68,91.41
165.01,23.46,92.87,90.92
163.68,22.90,92.39,91.09
162.85,20.99,92.62,91.76
165.84,22.76,91.46,92.38
162.19,21.73,91.05,92.46
165.47,28.26,90.39,92.62
167.51,26.19,89.87,92.75
165.14,24.84,89.34,91.16
167.86,32.53,89.13,90.50
168.59,28.73,89.09,90.78
169.24,32.50,89.20,91.05
166.09,25.78,89.31,91.46
170.93,31.80,88.77,91.81
172.53,34.39,88.90,91.80
172.83,36.59,89.66,92.39
169.53,29.61,90.37,92.94
163.91,14.46,89.85,92.61
169.35,20.71,89.83,92.32
172.80,17.89,88.71,92.90
168.05,14.09,88.51,93.76
173.71,21.00,88.57,93.29
176.35,17.95,87.71,93.51
178.73,16.64,87.10,93.38
185.96,17.29,81.42,99.82
190.88,11.47,75.94,103.39
195.39,14.92,72.63,105.75
199.18,11.40,69.69,107.22
193.55,5.07,67.70,108.08
199.17,9.49,65.94,108.84
192.58,5.20,64.66,110.13
196.95,7.72,63.52,111.93
200.59,9.52,62.53,113.67
194.31,4.49,61.72,113.86
197.65,7.99,61.10,115.08
191.02,4.76,60.72,115.55
193.32,1.33,60.13,116.36
188.37,-1.93,59.64,117.04
192.36,3.33,59.26,117.05
187.04,-2.47,59.25,116.50
189.14,-3.99,58.56,115.22
190.35,-5.02,57.78,114.50
185.99,-1.34,58.12,114.50
188.61,0.93,57.97,115.43
183.94,-2.31,57.64,114.78
186.55,2.02,57.54,115.64
183.20,4.77,57.99,116.21
179.22,0.64,58.69,116.72
181.93,5.22,58.74,118.32
175.82,1.73,59.55,118.85
172.82,5.95,60.58,119.62
168.13,2.41,61.11,118.84
