1
620.18,259.21,152.97,110.93
625.28,259.87,153.09,109.01
628.32,261.68,153.45,107.64
632.22,261.09,153.54,106.70
633.60,264.47,153.77,106.17
634.49,264.32,155.24,105.72
635.40,264.94,156.27,105.30
636.47,265.70,156.23,105.22
637.41,267.06,155.96,105.43
639.34,265.89,156.58,105.59
637.25,268.17,157.11,105.44
640.00,268.49,156.93,105.67
637.90,267.72,157.71,105.81
639.58,269.32,157.41,106.07
639.77,269.18,157.67,106.63
642.01,273.01,157.55,106.55
642.46,273.27,158.41,106.67
643.85,274.48,158.49,106.46
646.60,275.10,158.43,106.89
647.72,277.11,159.53,106.81
647.34,278.29,161.13,107.01
646.45,278.44,163.06,107.32
647.91,278.85,164.36,108.23
645.05,279.80,166.00,108.78
644.85,281.07,167.29,109.50
643.02,281.61,168.08,110.13
642.53,281.86,168.95,110.48
641.41,281.48,170.08,110.89
641.53,281.96,170.56,111.48
642.05,281.56,170.51,111.72
642.78,284.85,170.34,112.35
642.22,281.98,170.69,112.58
642.34,284.20,169.98,113.48
643.25,284.86,170.36,113.99
644.01,283.91,171.44,114.33
640.45,284.17,172.87,114.77
637.91,284.94,173.33,115.03
635.56,285.71,174.03,115.19
634.41,286.85,174.84,115.25
630.37,286.26,176.48,116.12
626.65,287.07,177.72,117.06
622.80,286.74,179.56,117.49
620.13,286.27,181.10,117.99
617.14,285.82,182.04,118.57
614.08,285.22,183.25,118.61
613.47,286.16,184.57,118.83
611.35,286.35,185.71,118.90
610.51,285.97,186.80,119.44
609.05,285.89,187.85,119.46
608.97,287.42,187.93,119.03
607.83,287.27,188.13,119.34
606.15,287.92,188.02,119.24
603.20,286.80,187.99,119.21
603.07,285.55,186.66,119.24
602.59,284.74,185.55,119.28
600.38,283.92,184.77,119.38
597.08,282.67,185.21,120.00
597.08,282.20,185.20,120.54
595.68,281.37,186.38,120.76
595.69,280.63,185.95,121.12
594.95,279.65,186.29,121.23
594.23,278.28,186.16,121.56
594.55,277.52,185.56,121.43
593.77,278.41,186.08,121.64
595.05,277.88,186.10,121.58
597.57,277.12,186.25,121.65
598.47,277.28,187.02,121.42
598.45,277.28,187.81,121.56
599.71,276.53,187.73,122.16
600.90,275.89,188.19,122.49
602.01,275.93,189.04,123.61
605.86,278.79,193.08,121.49
604.13,279.99,197.95,120.07
602.04,279.81,201.85,119.96
602.09,281.21,204.60,119.94
601.16,281.29,206.80,120.59
601.10,280.86,208.71,121.65
602.23,281.52,211.25,122.68
601.07,281.61,212.92,124.13
600.64,280.47,213.89,126.00
600.36,280.24,213.95,127.22
601.18,280.62,213.79,128.14
602.05,279.62,215.02,129.33
601.14,278.48,215.68,130.84
601.39,277.97,217.43,132.16
600.28,276.52,218.54,133.37
599.50,277.60,219.45,133.99
598.92,276.95,221.19,134.68
598.69,278.35,222.52,134.71
598.87,279.14,223.45,135.00
596.81,280.55,225.69,135.38
597.75,281.85,226.86,135.16
597.15,283.50,228.51,135.21
596.54,283.10,230.87,135.86
596.62,282.28,232.19,136.73
595.11,281.44,234.04,137.49
594.44,280.72,235.58,138.09
593.95,278.84,236.59,139.14
594.73,277.96,238.45,139.74
591.68,277.20,242.10,139.78
590.37,275.34,244.11,140.42
590.58,274.20,245.41,141.47
589.37,272.70,246.16,142.85
588.02,271.70,248.29,144.11
587.92,272.01,249.40,145.29
584.44,271.80,251.60,146.62
582.16,271.37,253.38,147.87
580.66,272.72,254.83,148.53
579.01,272.45,256.56,149.10
577.10,271.93,257.20,149.52
574.31,270.83,259.06,150.00
569.36,269.93,260.03,151.07
568.69,270.19,260.68,151.26
567.40,269.43,260.98,151.40
565.49,268.68,261.49,152.19
562.59,269.14,262.27,152.76
562.01,269.31,262.74,152.88
559.38,267.80,263.41,153.40
559.71,266.35,263.79,154.19
556.37,263.66,263.44,153.70
555.07,263.70,263.65,153.69
556.41,264.26,264.61,153.55
557.57,262.86,266.02,153.47
556.82,261.96,265.95,153.35
554.19,261.94,268.43,153.06
550.92,264.11,270.59,152.91
550.04,262.79,271.72,153.04
551.33,262.60,272.01,153.01
549.41,262.42,273.43,153.30
547.06,259.65,274.42,154.99
548.04,258.20,274.98,156.40
548.36,253.72,275.70,159.07
550.55,251.47,276.37,161.82
551.10,249.62,274.89,164.65
553.99,248.13,275.76,166.06
554.73,245.16,276.42,167.72
556.03,245.58,276.25,168.51
556.31,245.74,277.89,169.86
557.87,243.83,279.83,170.88
555.08,242.07,282.62,171.39
551.09,241.37,285.75,171.27
551.04,239.34,286.06,170.65
549.00,239.04,287.27,170.02
547.66,237.50,286.90,169.82
543.51,238.19,284.83,169.89
539.52,236.70,284.15,170.29
539.36,234.89,283.61,171.29
538.88,233.98,282.76,172.10
535.67,233.75,281.08,172.91
535.57,231.40,280.44,172.95
537.10,229.73,279.31,171.82
536.70,228.91,276.96,170.29
538.85,229.09,276.72,168.50
536.82,227.83,275.00,166.77
529.58,229.58,276.10,165.51
529.60,244.36,277.34,168.51
527.99,240.50,278.16,167.72
526.90,239.32,278.52,164.57
525.38,240.54,277.14,161.71
535.39,240.95,274.37,158.79
525.72,242.61,273.20,156.60
525.54,243.57,269.42,155.62
538.87,242.57,264.75,154.24
533.73,240.23,260.87,152.80
531.94,238.81,257.55,151.56
545.97,234.92,251.15,149.82
539.51,232.01,248.14,148.29
554.98,230.15,243.09,146.13
568.34,225.49,238.05,144.30
576.33,223.85,231.88,141.12
567.74,220.67,228.32,138.98
577.95,217.03,224.73,136.31
566.27,228.84,224.73,135.55
561.65,221.90,222.51,133.55
571.39,217.40,219.19,129.99
565.61,215.28,217.23,126.87
570.40,213.26,214.02,123.61
565.92,224.71,212.97,123.10
571.55,214.90,211.41,123.06
575.11,206.91,209.05,123.31
575.11,206.91,209.05,123.31
567.22,198.37,204.27,132.09
561.86,191.72,203.25,139.24
581.14,163.63,200.27,137.18
580.44,156.28,198.00,134.83
580.44,156.28,198.00,134.83
584.56,147.16,195.43,131.66
589.03,141.42,191.73,128.62
594.48,137.05,189.00,127.08
594.48,137.05,189.00,127.08
594.48,137.05,189.00,127.08
591.68,153.97,183.29,130.87
603.01,164.58,176.18,136.35
611.76,160.78,170.28,140.39
623.01,169.94,165.56,144.13
630.37,169.20,160.94,145.56
637.39,181.73,156.97,148.28
641.65,182.83,153.31,148.45
651.04,195.86,148.97,150.48
655.99,196.54,146.00,149.25
662.32,207.51,142.93,150.84
666.50,207.75,141.29,148.96
670.88,220.83,138.55,148.65
675.54,231.19,136.27,148.82
680.03,239.96,134.53,149.42
684.12,247.93,132.40,150.26
687.38,246.06,132.84,148.27
691.92,257.03,131.52,148.27
696.35,254.98,130.90,147.00
699.61,267.81,129.09,146.81
703.71,266.24,128.11,145.19
705.72,278.87,126.89,145.09
708.81,276.66,125.62,143.63
710.89,286.59,124.08,144.59
711.63,282.72,123.36,144.27
700.63,278.84,124.90,142.38
699.76,276.26,124.42,141.26
698.84,273.71,123.63,141.07
684.94,273.08,125.04,137.99
684.50,272.09,123.56,135.94
677.19,269.60,123.97,134.88
678.97,268.27,121.47,134.43
678.55,267.49,119.08,133.53
670.84,266.08,119.71,132.12
670.14,263.33,117.52,133.23
669.44,260.33,115.93,134.61
659.39,251.59,116.80,136.03
658.31,247.17,116.83,136.16
652.11,241.30,118.53,135.59
645.59,236.06,120.76,134.42
640.44,232.45,121.69,134.13
636.48,229.28,122.33,133.82
632.30,225.90,122.85,133.99
638.42,222.69,119.82,136.10
629.11,203.56,118.67,136.86
620.92,194.94,120.45,138.13
624.95,191.64,119.39,138.44
616.44,188.76,121.26,137.13
621.54,185.06,120.71,136.98
624.02,183.38,118.99,136.19
627.48,182.44,116.58,135.46
628.54,184.62,114.85,132.75
629.86,188.04,113.79,128.99
635.89,202.00,112.08,128.58
637.72,202.03,111.52,127.42
629.87,200.40,111.57,126.28
619.71,200.42,113.10,123.51
626.48,209.28,113.33,124.13
617.43,207.24,115.09,121.62
622.41,215.34,115.88,121.57
615.71,221.51,117.18,121.42
620.95,229.25,117.27,121.28
614.38,237.35,118.41,120.67
609.84,247.79,119.71,119.89
606.46,257.55,120.75,119.99
615.84,269.46,119.95,120.12
624.05,280.64,118.70,121.20
617.79,290.88,119.13,121.95
624.10,301.41,119.16,123.13
616.63,311.89,120.26,124.41
622.63,320.49,120.05,126.56
612.21,329.49,121.94,127.58
617.68,337.19,122.62,128.88
623.18,345.57,123.07,129.29
629.71,353.08,122.84,130.07
655.11,360.32,121.10,130.38
647.33,366.27,120.41,131.06
654.35,371.97,120.19,131.13
660.30,366.32,119.30,129.98
667.41,372.89,118.41,129.73
673.34,378.19,117.24,128.71
678.72,373.62,115.50,126.12
670.90,373.07,115.64,123.77
677.20,382.97,115.09,121.81
685.51,381.36,113.86,120.20
679.72,390.81,114.98,118.42
689.29,388.98,114.73,116.63
683.50,399.76,116.44,115.09
690.96,408.75,117.35,113.12
710.15,406.80,115.20,111.88
712.94,416.66,113.68,110.11
715.54,417.45,112.84,108.10
707.20,427.56,113.32,105.73
705.03,427.36,114.70,103.31
706.34,427.40,115.55,101.65
708.37,427.82,115.92,100.07
709.64,426.93,115.96,98.44
712.76,426.07,115.41,96.87
716.23,422.76,115.16,95.92
719.81,418.42,115.55,95.15
