1
134.80,26.69,32.32,123.37
135.68,26.39,33.23,121.86
134.44,25.63,33.89,120.79
134.33,26.21,34.29,120.76
133.00,26.41,34.71,120.29
132.10,27.16,35.00,120.28
130.77,28.09,35.17,120.21
131.28,28.32,35.23,120.31
130.09,28.54,35.28,120.14
129.39,28.15,35.29,120.31
129.31,30.45,35.17,120.31
129.05,29.16,34.95,120.83
128.47,30.71,35.04,120.72
129.16,31.04,35.02,120.37
127.53,32.06,35.32,119.23
126.82,32.22,35.32,119.37
126.27,33.11,35.32,119.57
127.18,33.32,35.29,119.63
126.94,32.07,35.28,119.63
127.29,31.72,35.20,119.60
128.03,31.38,35.12,119.28
127.37,30.14,35.03,119.28
128.26,29.44,34.94,119.78
129.29,30.23,35.01,119.58
129.29,29.85,34.84,119.40
130.00,29.98,34.78,119.41
129.93,30.01,34.94,119.56
131.12,29.90,34.85,119.82
130.99,30.31,34.90,119.64
132.30,31.20,34.88,119.82
131.61,30.83,34.89,119.49
132.26,31.85,34.92,120.03
132.69,32.63,34.95,119.95
131.75,32.54,35.12,119.31
131.11,33.78,35.04,119.41
130.38,33.73,35.03,119.51
130.18,33.86,34.89,119.72
129.19,33.74,34.83,119.40
128.21,34.83,34.95,119.39
128.31,33.51,34.87,119.56
127.13,34.51,34.89,119.36
127.73,34.70,34.70,119.11
127.48,33.76,34.83,118.85
127.58,34.29,34.73,119.40
128.19,35.15,34.81,119.39
128.04,35.16,34.87,119.67
128.73,35.49,34.75,119.60
127.77,35.54,34.70,119.72
128.20,37.02,34.68,119.84
127.53,36.20,34.64,119.75
128.03,37.09,34.67,119.59
127.46,36.50,34.73,119.56
126.85,36.41,34.80,119.66
127.45,37.03,34.74,119.65
126.62,36.37,34.71,119.38
127.26,35.85,34.65,119.01
126.19,36.31,34.71,118.82
126.34,35.60,34.62,119.34
127.21,35.26,34.51,119.60
127.76,34.63,34.50,119.58
127.77,34.11,34.49,119.60
127.94,34.97,34.48,119.61
128.80,34.43,34.37,119.08
129.32,35.34,34.69,118.08
130.44,36.63,34.64,117.09
131.30,36.92,34.62,116.02
131.85,36.89,34.71,115.17
132.34,38.23,35.03,113.85
133.14,38.48,35.16,112.45
133.48,39.02,35.76,111.64
132.77,40.23,36.33,110.51
132.21,41.18,36.84,109.81
130.73,41.56,37.48,109.35
129.15,41.50,38.06,108.47
127.82,43.15,38.52,108.22
124.22,40.23,39.17,107.48
120.58,39.97,39.92,106.96
116.67,39.16,40.30,106.62
111.35,38.98,40.85,105.93
104.81,37.15,41.59,105.72
99.68,36.72,42.18,105.78
94.76,35.68,42.47,106.52
91.05,36.07,42.54,106.04
88.94,36.32,42.85,105.46
86.53,36.45,43.69,103.24
84.77,37.64,44.06,100.50
83.49,37.68,44.16,98.36
83.02,40.47,44.02,95.45
81.73,44.87,42.97,93.09
80.44,45.88,41.70,90.52
84.42,44.81,42.04,88.34
80.88,45.71,43.02,85.66
77.16,46.28,42.48,82.78
74.61,46.46,41.99,80.93
2
0
0
0
0
1
104.19,26.77,64.39,108.85
101.61,28.32,64.20,107.86
101.85,27.44,63.61,106.20
101.84,28.86,61.92,105.46
101.63,29.11,60.34,105.08
102.30,29.85,58.92,105.59
104.49,31.77,58.96,107.25
105.81,34.73,59.33,108.42
105.14,33.90,61.17,108.27
110.42,28.96,61.28,109.80
107.72,25.73,62.34,111.18
108.52,23.25,64.13,110.96
112.21,19.36,64.23,111.93
114.45,18.27,62.64,113.65
118.70,25.02,63.51,112.19
115.46,24.43,60.49,112.88
112.31,28.36,58.42,113.03
109.01,28.46,58.46,112.52
109.61,29.37,57.88,111.52
112.24,30.96,57.30,111.22
117.32,32.27,56.18,113.25
119.60,32.99,54.99,114.55
119.50,31.09,54.76,115.35
119.48,29.88,55.89,115.87
120.45,28.95,56.73,115.25
122.70,26.94,57.07,115.23
124.13,24.98,57.38,114.98
123.81,27.82,57.50,114.77
126.36,28.42,57.26,113.66
127.61,35.33,57.01,113.51
128.51,43.46,56.93,111.82
128.70,46.84,55.96,110.67
128.61,49.68,56.55,109.28
128.68,54.06,56.34,108.42
128.71,56.57,55.95,108.53
128.38,60.17,55.79,108.10
122.43,61.13,57.58,107.47
117.02,58.41,59.43,105.92
109.99,55.08,64.28,99.66
112.30,34.53,70.55,93.40
116.06,33.62,74.70,88.85
88.35,28.05,77.88,83.55
89.32,12.19,78.68,83.68
99.82,7.19,78.05,85.19
128.62,24.35,77.68,85.49
129.71,20.99,76.47,87.46
130.64,20.40,75.39,90.22
132.88,32.21,73.77,91.10
137.34,45.59,72.87,90.30
138.92,47.62,72.96,89.10
134.52,55.64,73.51,85.31
140.97,72.06,77.52,79.53
153.18,79.72,77.83,76.63
147.16,86.28,75.93,76.78
140.74,83.92,73.20,78.27
138.64,86.62,71.01,79.24
145.14,74.20,68.17,80.20
143.43,64.69,66.68,79.03
142.55,63.06,65.40,77.88
136.35,58.31,63.95,77.00
123.71,62.95,63.15,77.52
118.26,59.81,64.11,76.23
105.02,45.70,62.30,74.59
95.92,35.51,65.64,71.42
103.13,33.39,69.39,67.84
108.97,35.91,71.51,64.30
105.51,29.74,73.25,63.42
101.12,23.94,74.85,64.91
99.68,17.48,73.62,66.30
107.71,13.57,72.07,68.82
117.16,16.60,70.01,72.02
127.71,19.52,67.41,74.73
136.38,21.21,65.03,75.97
138.09,24.16,63.36,76.45
139.56,20.86,64.09,75.87
147.58,20.49,65.85,75.21
151.13,24.78,67.32,71.63
147.20,19.82,67.31,71.63
143.04,8.60,67.26,71.67
139.25,2.22,67.25,71.68
146.42,52.86,65.61,69.72
146.81,57.95,60.25,72.14
153.46,60.56,55.31,74.50
152.89,66.55,51.42,76.24
152.78,64.71,48.52,76.35
157.53,66.09,46.25,76.26
156.07,65.55,44.37,75.83
160.30,65.77,43.00,74.74
158.55,64.00,41.73,73.90
157.73,62.84,40.64,72.97
157.03,60.09,39.72,72.35
161.39,60.91,38.79,71.36
159.76,57.55,38.70,71.41
158.38,55.74,38.90,71.14
162.09,57.49,39.39,71.04
