1
523.02,50.36,26.37,26.73
521.30,60.16,25.74,26.30
518.56,75.97,26.05,25.49
516.90,84.65,26.22,25.17
513.38,97.24,25.27,26.03
515.51,107.05,24.42,26.54
513.51,120.49,23.37,26.78
505.95,139.35,23.95,26.51
505.87,148.45,23.62,27.73
511.71,153.97,23.93,28.25
507.16,146.89,22.84,30.28
509.75,144.96,21.70,32.14
512.34,143.87,21.87,32.66
511.79,143.44,21.20,34.30
513.65,142.69,20.94,35.55
515.25,141.94,20.66,36.77
513.95,142.17,20.50,37.60
515.40,141.17,20.16,38.41
515.06,139.84,20.02,39.32
516.97,139.60,20.31,39.53
515.20,139.43,20.39,40.12
514.38,138.34,20.23,41.06
516.66,137.32,20.33,41.24
515.76,136.54,20.47,41.88
517.37,136.45,20.72,42.15
517.07,135.64,20.58,43.00
516.78,134.69,20.63,43.63
518.26,134.32,20.70,43.74
516.63,134.57,20.71,43.94
518.96,130.98,20.85,44.24
517.74,131.95,21.04,44.60
516.62,132.90,21.03,45.13
515.89,132.95,21.09,45.69
514.83,134.24,21.37,45.99
513.07,135.18,21.54,46.63
511.97,136.32,21.60,47.03
511.14,136.78,21.64,47.42
513.35,136.65,21.82,47.39
512.62,138.58,21.99,47.68
511.74,139.11,22.04,47.97
