1
435.17,365.15,83.98,89.34
435.95,365.85,81.84,89.93
440.28,364.11,81.27,90.65
440.16,362.21,79.19,91.27
441.19,363.29,78.66,91.48
441.67,362.91,77.64,91.83
447.30,364.73,77.02,90.85
447.37,363.92,76.94,90.34
446.35,366.46,76.75,88.60
452.45,365.88,76.77,87.23
459.02,366.00,75.68,86.65
458.12,366.29,75.47,86.08
466.26,366.89,75.03,85.66
471.13,366.98,75.02,85.26
474.25,366.16,78.81,81.02
472.18,368.26,81.74,78.07
477.53,369.98,85.61,75.66
480.76,367.95,88.01,74.30
477.80,369.34,90.07,72.80
479.12,367.86,91.35,72.53
482.85,371.78,93.26,71.12
483.34,372.30,95.74,70.21
482.30,370.26,96.68,70.24
483.94,371.16,97.95,70.63
484.24,372.11,98.63,70.73
489.04,372.65,98.34,70.77
493.63,371.83,98.84,71.27
495.07,371.58,99.57,72.09
498.96,369.01,99.01,72.82
501.45,369.81,97.48,73.31
504.01,370.25,96.65,73.63
509.05,369.59,95.07,73.87
508.69,369.50,95.14,73.89
510.29,369.07,94.28,73.80
514.39,368.90,91.66,73.45
516.63,368.31,90.00,72.76
519.62,368.36,87.79,72.23
519.46,368.99,85.65,71.34
523.41,369.00,83.65,70.73
521.91,368.87,81.88,69.70
522.25,369.30,80.57,68.74
528.73,370.18,78.19,68.46
530.07,371.74,75.99,68.00
531.84,371.22,74.17,66.63
534.42,372.00,72.25,65.95
535.83,372.41,70.57,65.83
536.62,372.72,69.20,65.13
538.16,372.76,67.88,64.99
536.96,371.90,66.71,64.79
538.45,371.70,65.18,64.61
537.08,370.98,64.38,64.11
535.43,369.41,63.97,63.18
540.23,370.61,61.51,63.39
539.14,370.99,60.07,63.17
542.09,369.81,57.87,63.35
540.46,370.06,57.42,62.44
544.50,369.72,55.28,62.19
547.83,369.40,53.53,62.35
549.78,369.87,52.46,62.24
550.72,370.63,51.20,62.05
552.40,369.92,50.37,61.52
551.76,370.14,50.55,61.63
549.49,369.50,51.12,62.59
545.48,368.75,50.92,64.66
548.05,367.36,51.35,65.36
544.45,371.77,50.70,64.87
541.95,369.87,49.73,64.42
538.27,370.09,49.46,64.48
535.32,369.79,49.21,65.62
534.18,369.40,48.94,65.47
532.11,369.29,49.87,65.34
529.61,371.69,50.86,65.35
526.71,372.72,51.70,64.78
