1
507.29,195.38,56.78,31.22
501.71,194.46,56.75,31.47
489.74,194.69,54.72,31.48
478.69,196.40,52.44,31.27
475.19,195.72,50.78,30.69
461.51,194.17,49.62,30.08
441.64,191.76,47.91,29.68
438.13,190.46,45.99,29.51
425.46,188.22,43.81,30.57
417.26,190.24,41.92,31.59
409.67,187.83,40.51,32.02
398.27,184.94,39.46,32.12
389.91,186.74,39.10,32.11
382.64,187.52,38.55,32.22
364.82,183.76,38.51,32.01
352.07,180.97,38.30,31.84
348.11,181.36,37.97,31.56
340.04,173.78,37.65,31.42
326.87,173.48,38.16,30.96
317.64,169.83,38.46,30.93
317.73,167.26,38.32,30.88
315.99,164.87,38.31,30.88
299.38,154.18,37.73,30.76
301.19,151.84,37.67,30.68
297.78,143.56,37.63,30.70
296.06,140.77,37.75,30.45
290.18,142.11,37.97,30.06
284.00,143.70,37.78,30.06
281.20,144.65,37.68,30.04
278.78,146.42,37.46,30.08
280.80,149.65,37.38,30.14
283.01,152.50,37.27,30.17
280.84,155.46,37.15,30.18
282.84,144.46,37.31,29.87
280.67,146.03,37.43,29.67
277.97,145.40,37.34,29.76
274.83,149.19,37.30,29.80
271.26,149.28,37.28,29.81
269.25,148.39,37.29,29.80
267.00,151.22,37.35,29.72
265.65,150.08,37.37,29.69
259.00,149.14,37.29,29.67
257.66,151.87,37.23,29.66
255.06,150.77,37.21,29.68
251.48,149.04,37.21,29.67
249.90,146.52,37.21,29.67
249.96,143.66,37.22,29.66
250.41,140.80,37.22,29.65
249.06,138.79,37.23,29.64
246.48,136.83,37.23,29.64
243.24,135.07,37.22,29.64
241.83,134.87,37.22,29.64
239.82,134.49,37.22,29.64
237.77,131.86,37.22,29.63
236.17,129.06,37.21,29.63
233.51,126.99,37.23,29.61
230.95,125.91,37.23,29.60
227.93,124.69,37.24,29.59
225.30,123.01,37.28,29.55
222.95,125.94,37.22,29.56
221.04,128.83,37.15,29.62
218.84,128.27,37.11,29.63
215.76,131.50,37.07,29.64
213.19,130.00,37.08,29.64
211.25,128.39,37.09,29.63
208.82,125.73,37.08,29.63
204.01,123.51,37.09,29.62
193.96,121.46,37.43,29.10
191.10,115.00,37.06,29.15
193.85,103.53,36.81,29.22
197.22,100.81,36.37,29.57
203.56,102.23,35.58,29.98
206.45,103.44,35.00,30.20
209.94,104.08,34.43,30.41
217.12,105.47,33.57,30.92
223.91,107.28,33.15,31.14
226.33,108.85,32.82,31.30
228.90,111.31,32.60,31.48
231.21,114.46,32.60,31.61
233.27,117.02,32.33,31.71
238.89,119.67,32.14,31.87
243.92,126.48,32.03,31.97
245.34,129.19,32.22,31.98
246.33,139.37,32.49,31.70
251.08,141.02,32.78,31.36
252.10,142.55,32.83,31.27
257.46,140.65,32.79,31.30
263.01,147.00,32.71,31.30
268.30,149.90,32.66,31.27
274.31,156.35,32.60,31.34
280.50,158.37,32.55,31.43
282.40,160.01,32.43,31.61
284.69,161.65,32.41,31.69
290.84,163.40,32.44,31.72
296.93,161.72,32.45,31.82
295.39,159.98,32.46,31.82
293.29,158.31,32.48,31.81
291.31,157.55,32.49,31.80
289.01,156.56,32.49,31.80
286.01,153.60,32.49,31.80
273.61,152.51,32.76,31.48
270.61,155.28,32.90,31.26
268.69,154.78,32.90,31.25
266.45,153.34,32.90,31.24
263.47,151.00,32.92,31.23
256.30,162.22,33.37,30.63
260.68,168.88,34.04,29.96
261.34,171.54,34.55,29.38
265.44,174.42,34.80,29.11
270.25,181.06,35.10,28.85
270.81,183.42,35.31,28.64
274.51,186.48,35.42,28.55
278.17,189.73,35.60,28.41
281.24,196.30,35.85,28.20
281.30,198.65,36.00,28.04
284.06,197.52,36.13,27.93
285.81,200.14,36.35,27.75
287.57,202.76,36.52,27.62
289.27,201.99,36.66,27.49
290.96,205.18,36.86,27.31
327.45,182.28,35.68,28.73
331.26,184.41,34.22,30.16
331.49,186.34,33.45,31.09
334.87,187.58,32.75,31.48
338.77,188.61,32.48,31.58
341.97,187.32,32.22,31.65
344.89,188.51,32.27,31.66
347.82,187.90,32.10,31.55
349.59,189.88,32.12,31.50
348.84,188.21,32.06,31.52
351.65,187.54,31.74,31.55
350.89,186.97,31.77,31.31
354.41,184.81,31.66,31.16
357.96,183.91,31.64,30.91
361.42,183.45,31.42,30.87
365.03,183.07,31.33,30.71
368.48,185.10,31.07,30.46
372.22,185.15,30.80,30.41
375.76,187.28,30.25,30.30
379.14,186.50,29.80,30.10
379.37,185.87,29.55,29.87
383.31,185.02,29.14,29.68
387.16,187.55,28.86,29.41
390.80,186.73,28.63,29.28
394.02,186.42,28.54,28.83
396.63,186.09,28.70,28.50
399.06,185.04,28.81,28.28
403.26,180.95,29.02,28.46
408.17,180.04,29.12,28.34
410.57,180.01,29.03,28.34
414.08,179.99,29.14,28.18
417.87,179.88,29.33,27.96
420.37,182.40,29.33,27.96
422.49,181.30,29.50,27.87
425.42,180.23,29.65,27.92
428.47,179.63,29.82,28.02
435.42,178.30,29.95,28.15
